"legislature","url","name","born","sex","constituency","party","committee","photo","nyears"
12,"http://dati.camera.it/ocd/deputato.rdf/d38490_12","FLAVIO RODEGHIERO",1960,"M","Veneto","LEGA NORD","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI);III COMMISSIONE (AFFARI ESTERI E COMUNITARI);DELEGAZIONE PARLAMENTARE ITALIANA PRESSO LE ASSEMBLEE DEL CONSIGLIO D'EUROPA E DELLA UEO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38490&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38490_13","FLAVIO RODEGHIERO",1960,"M","Veneto","LEGA NORD PADANIA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);COMITATO DI VIGILANZA SULL'ATTIVITÃ DI DOCUMENTAZIONE;DELEGAZIONE PARLAMENTARE ITALIANA PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA;DELEGAZIONE PARLAMENTARE ITALIANA PRESSO L'ASSEMBLEA DELL'UNIONE DELL'EUROPA OCCIDENTALE;DELEGAZIONE PARLAMENTARE ITALIANA PRESSO L'ASSEMBLEA DELL'ORGANIZZAZIONE PER LA SICUREZZA E LA COOPERAZIONE IN EUROPA (OSCE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38490&legislatura=13",2
14,"http://dati.camera.it/ocd/deputato.rdf/d38490_14","FLAVIO RODEGHIERO",1960,"M","Veneto","LEGA NORD FEDERAZIONE PADANA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38490&legislatura=14",7
12,"http://dati.camera.it/ocd/deputato.rdf/d38500_12","MARCO ROMANELLO",1947,"M","Lombardia","LEGA NORD","II COMMISSIONE (GIUSTIZIA);V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE);VI COMMISSIONE (FINANZE);IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);GIUNTA PER LE AUTORIZZAZIONI A PROCEDERE IN GIUDIZIO;COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38500&legislatura=12",0
5,"http://dati.camera.it/ocd/deputato.rdf/d3850_5","CORNELIO MASCIADRI",1923,"M","Torino","PARTITO SOCIALISTA ITALIANO","XI COMMISSIONE AGRICOLTURA E FORESTE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3850&legislatura=5",0
6,"http://dati.camera.it/ocd/deputato.rdf/d3850_6","CORNELIO MASCIADRI",1923,"M","Torino","PARTITO SOCIALISTA ITALIANO","I COMMISSIONE AFFARI COSTITUZIONALI, ORGANIZZAZIONE DELLO STATO, REGIONI, DISCIPLINA GENERALE DEL RAPPORTO DI PUBBLICO IMPIEGO;VIII COMMISSIONE ISTRUZIONE E BELLE ARTI;X COMMISSIONE TRASPORTI E AVIAZIONE CIVILE, MARINA MERCANTILE, POSTE E TELECOMUNICAZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3850&legislatura=6",4
12,"http://dati.camera.it/ocd/deputato.rdf/d38510_12","PAOLO ROMANI",1947,"M","Lombardia","FORZA ITALIA","IV COMMISSIONE (DIFESA);VI COMMISSIONE (FINANZE);GIUNTA DELLE ELEZIONI;COMMISSIONE SPECIALE PER IL RIORDINO DEL SETTORE RADIOTELEVISIVO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38510&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38510_13","PAOLO ROMANI",1947,"M","Lombardia","FORZA ITALIA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI);IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI;GIUNTA PROVVISORIA DELLE ELEZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38510&legislatura=13",2
14,"http://dati.camera.it/ocd/deputato.rdf/d38510_14","PAOLO ROMANI",1947,"M","Lombardia","FORZA ITALIA","IV COMMISSIONE (DIFESA);IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI;CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38510&legislatura=14",7
15,"http://dati.camera.it/ocd/deputato.rdf/d38510_15","PAOLO ROMANI",1947,"M","Lombardia","FORZA ITALIA","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38510&legislatura=15",12
16,"http://dati.camera.it/ocd/deputato.rdf/d38510_16","PAOLO ROMANI",1947,"M","Lombardia","POPOLO DELLA LIBERTA'","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);X COMMISSIONE (ATTIVITA' PRODUTTIVE, COMMERCIO E TURISMO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38510&legislatura=16",14
12,"http://dati.camera.it/ocd/deputato.rdf/d38520_12","ROBERTO RONCHI",1953,"M","Lombardia","LEGA NORD","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38520&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38530_12","DANIELE ROSCIA",1954,"M","Lombardia","LEGA NORD","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38530&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38530_13","DANIELE ROSCIA",1954,"M","Lombardia","LEGA NORD PADANIA","COMMISSIONE SPECIALE PER L'ESAME DEI PROGETTI DI LEGGE RECANTI MISURE PER LA PREVENZIONE E LA REPRESSIONE DEI FENOMENI DI CORRUZIONE;XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO);XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA);V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38530&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38540_12","GIUSEPPE ROSSETTO",1959,"M","Lombardia","LEGA NORD","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI;COMMISSIONE SPECIALE PER IL RIORDINO DEL SETTORE RADIOTELEVISIVO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38540&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38540_13","GIUSEPPE ROSSETTO",1959,"M","Lombardia","FORZA ITALIA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38540&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38550_12","ROBERTO ROSSO",1960,"M","Piemonte","FORZA ITALIA","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE);COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE;COMMISSIONE SPECIALE COMPETENTE IN MATERIA DI INFANZIA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38550&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38550_13","ROBERTO ROSSO",1960,"M","Piemonte","FORZA ITALIA","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);DELEGAZIONE ITALIANA PRESSO LA CONFERENZA PARLAMENTARE DELL'INIZIATIVA CENTRO EUROPEA;XIII COMMISSIONE (AGRICOLTURA);V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38550&legislatura=13",2
14,"http://dati.camera.it/ocd/deputato.rdf/d38550_14","ROBERTO ROSSO",1960,"M","Piemonte","FORZA ITALIA","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO);COMITATO PER LA DIPLOMAZIA PARLAMENTARE;DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DELL'INIZIATIVA CENTRO EUROPEA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38550&legislatura=14",7
15,"http://dati.camera.it/ocd/deputato.rdf/d38550_15","ROBERTO ROSSO",1960,"M","Piemonte","FORZA ITALIA","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO);DELEGAZIONE ITALIANA ALL'ASSEMBLEA PARLAMENTARE DELLA ORGANIZZAZIONE PER LA SICUREZZA E LA COOPERAZIONE IN EUROPA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38550&legislatura=15",12
16,"http://dati.camera.it/ocd/deputato.rdf/d38550_16","ROBERTO ROSSO",1960,"M","Piemonte","POPOLO DELLA LIBERTA'","XIII COMMISSIONE (AGRICOLTURA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38550&legislatura=16",14
12,"http://dati.camera.it/ocd/deputato.rdf/d38560_12","GIANFRANCO ROTONDI",1960,"M","Campania","PARTITO POPOLARE ITALIANO","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI);VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE);X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);GIUNTA DELLE ELEZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38560&legislatura=12",0
14,"http://dati.camera.it/ocd/deputato.rdf/d38560_14","GIANFRANCO ROTONDI",1960,"M","Lombardia","UDC UNIONE DEI DEMOCRATICI CRISTIANI E DEI DEMOCRATICI DI CENTRO","UFFICIO DI PRESIDENZA;II COMMISSIONE (GIUSTIZIA);XII COMMISSIONE (AFFARI SOCIALI);XIII COMMISSIONE (AGRICOLTURA);XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA);SEZIONE GIURISDIZIONALE DELL'UFFICIO DI PRESIDENZA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38560&legislatura=14",3
16,"http://dati.camera.it/ocd/deputato.rdf/d38560_16","GIANFRANCO ROTONDI",1960,"M","Lombardia","POPOLO DELLA LIBERTA'","VI COMMISSIONE (FINANZE);XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38560&legislatura=16",9
17,"http://dati.camera.it/ocd/deputato.rdf/d38560_17","GIANFRANCO ROTONDI",1960,"M","Campania","FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38560&legislatura=17",14
18,"http://dati.camera.it/ocd/deputato.rdf/d38560_18","GIANFRANCO ROTONDI",1960,"M","Abruzzo_-","FORZA ITALIA - BERLUSCONI PRESIDENTE","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI);XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO);VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38560&legislatura=18",19
12,"http://dati.camera.it/ocd/deputato.rdf/d38570_12","ANTONIO ROTUNDO",1951,"M","Puglia","PROGRESSISTI - FEDERATIVO","XIII COMMISSIONE (AGRICOLTURA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38570&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38570_13","ANTONIO ROTUNDO",1951,"M","Puglia","DEMOCRATICI DI SINISTRA - L'ULIVO","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38570&legislatura=13",2
14,"http://dati.camera.it/ocd/deputato.rdf/d38570_14","ANTONIO ROTUNDO",1951,"M","Puglia","DEMOCRATICI DI SINISTRA-L'ULIVO","IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38570&legislatura=14",7
12,"http://dati.camera.it/ocd/deputato.rdf/d38580_12","ALESSANDRO RUBINO",1956,"M","Lombardia","FORZA ITALIA","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);GIUNTA DELLE ELEZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38580&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38580_13","ALESSANDRO RUBINO",1956,"M","Lombardia","FORZA ITALIA","X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);GIUNTA PROVVISORIA DELLE ELEZIONI;V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38580&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38590_12","ELVIO RUFFINO",1951,"M","Friuli-Venezia_Giulia","PROGRESSISTI - FEDERATIVO","IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38590&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38590_13","ELVIO RUFFINO",1951,"M","Friuli-Venezia_Giulia","DEMOCRATICI DI SINISTRA - L'ULIVO","COMMISSIONE PARLAMENTARE D'INCHIESTA SULLE RESPONSABILITÃ RELATIVE ALLA TRAGEDIA DEL CERMIS;DELEGAZIONE PARLAMENTARE ITALIANA ALL'ASSEMBLEA DELL'ATLANTICO DEL NORD;IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38590&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38600_12","FABRIZIO SACERDOTI",1950,"M","Lazio","CENTRO CRISTIANO DEMOCRATICO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38600&legislatura=12",0
10,"http://dati.camera.it/ocd/deputato.rdf/d3860_10","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA ITALIANO","II COMMISSIONE (GIUSTIZIA);IV COMMISSIONE (DIFESA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=10",24
11,"http://dati.camera.it/ocd/deputato.rdf/d3860_11","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA ITALIANO","XIII COMMISSIONE (AGRICOLTURA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=11",29
4,"http://dati.camera.it/ocd/deputato.rdf/d3860_4","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","X COMMISSIONE TRASPORTI - POSTE E TELECOMUNICAZIONI - MARINA MERCANTILE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=4",0
5,"http://dati.camera.it/ocd/deputato.rdf/d3860_5","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","VII COMMISSIONE DIFESA;VIII COMMISSIONE ISTRUZIONE E BELLE ARTI;XIV COMMISSIONE IGIENE E SANITÃ PUBBLICA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=5",5
6,"http://dati.camera.it/ocd/deputato.rdf/d3860_6","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","V COMMISSIONE BILANCIO E PROGRAMMAZIONE - PARTECIPAZIONI STATALI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=6",9
7,"http://dati.camera.it/ocd/deputato.rdf/d3860_7","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","COMMISSIONE D'INDAGINE, RICHIESTA DALL'ON. BODRATO, PICCOLI E SALVI, A NORMA DELL'ART. 58 DEL REGOLAMENTO;IX COMMISSIONE LAVORI PUBBLICI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=7",13
8,"http://dati.camera.it/ocd/deputato.rdf/d3860_8","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","II COMMISSIONE (AFFARI DELLA PRESIDENZA DEL CONSIGLIO - AFFARI INTERNI E DI CULTO - ENTI PUBBLICI);VIII COMMISSIONE (ISTRUZIONE E BELLE ARTI);XII COMMISSIONE (INDUSTRIA E COMMERCIO - ARTIGIANATO - COMMERCIO ESTERO)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=8",16
9,"http://dati.camera.it/ocd/deputato.rdf/d3860_9","RENATO MASSARI",1920,"M","Milano","PARTITO SOCIALISTA DEMOCRATICO ITALIANO","XII COMMISSIONE (INDUSTRIA E COMMERCIO - ARTIGIANATO - COMMERCIO ESTERO);COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI;SOTTOCOMMISSIONE PERMANENTE PER L'ACCESSO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3860&legislatura=9",20
12,"http://dati.camera.it/ocd/deputato.rdf/d38610_12","ANTONIO SAIA",1947,"M","Abruzzo","RIFONDAZIONE COMUNISTA - PROGRESSISTI","XII COMMISSIONE (AFFARI SOCIALI);COMMISSIONE SPECIALE COMPETENTE IN MATERIA DI INFANZIA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38610&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38610_13","ANTONIO SAIA",1947,"M","Abruzzo","COMUNISTA","XII COMMISSIONE (AFFARI SOCIALI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38610&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38620_12","ISAIA SALES",1950,"M","Campania","PROGRESSISTI - FEDERATIVO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38620&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38620_13","ISAIA SALES",1950,"M","Campania","DEMOCRATICI DI SINISTRA - L'ULIVO","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO);IV COMMISSIONE (DIFESA);V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38620&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38630_12","PIER CORRADO SALINO",1932,"M","Piemonte","FEDERALISTI E LIBERALDEMOCRATICI","IV COMMISSIONE (DIFESA);VI COMMISSIONE (FINANZE);VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38630&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38640_12","TOMASA SALVO",1955,"F","Sicilia","ALLEANZA NAZIONALE","XII COMMISSIONE (AFFARI SOCIALI);COMMISSIONE SPECIALE COMPETENTE IN MATERIA DI INFANZIA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38640&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38650_12","RICCARDO SANDRONE",1946,"M","Piemonte","FEDERALISTI E LIBERALDEMOCRATICI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI);X COMMISSIONE (ATTIVITÃ PRODUTTIVE, COMMERCIO E TURISMO);COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38650&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38660_12","MARIO FRANCESCO FERRARA",1954,"M","Sicilia","FORZA ITALIA","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO);XIII COMMISSIONE (AGRICOLTURA);COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE;COMMISSIONE PARLAMENTARE PER IL CONTROLLO SULLE ATTIVITÃ DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA ED ASSISTENZA SOCIALE;COMMISSIONE PER L'ACCESSO AI DOCUMENTI AMMINISTRATIVI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38660&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38670_12","LUIGI SARACENI",1937,"M","Calabria","PROGRESSISTI - FEDERATIVO","II COMMISSIONE (GIUSTIZIA);GIUNTA DELLE ELEZIONI;COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38670&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38670_13","LUIGI SARACENI",1937,"M","Calabria","MISTO","COMMISSIONE PARLAMENTARE D'INCHIESTA SUL TERRORISMO IN ITALIA E SULLE CAUSE DELLA MANCATA INDIVIDUAZIONE DEI RESPONSABILI DELLE STRAGI;COMITATO PARLAMENTARE PER I SERVIZI DI INFORMAZIONE E SICUREZZA E PER IL SEGRETO DI STATO;GIUNTA PROVVISORIA DELLE ELEZIONI;II COMMISSIONE (GIUSTIZIA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38670&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38680_12","ENZO SAVARESE",1953,"M","Lazio","FORZA ITALIA","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38680&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38680_13","ENZO SAVARESE",1953,"M","Lazio","ALLEANZA NAZIONALE","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI);DELEGAZIONE PARLAMENTARE ITALIANA ALL'ASSEMBLEA DELL'ATLANTICO DEL NORD","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38680&legislatura=13",2
12,"http://dati.camera.it/ocd/deputato.rdf/d38690_12","GIUSEPPE MARIO SCALISI",1939,"M","Sicilia","ALLEANZA NAZIONALE","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38690&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38700_12","GIAN PIERO SCANU",1953,"M","Sardegna","PARTITO POPOLARE ITALIANO","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI);COMMISSIONE PARLAMENTARE D'INCHIESTA SUL FENOMENO DELLA MAFIA E SULLE ALTRE ASSOCIAZIONI CRIMINALI SIMILARI;COMMISSIONE PARLAMENTARE D'INCHIESTA SUL TERRORISMO IN ITALIA E SULLE CAUSE DELLA MANCATA INDIVIDUAZIONE DEI RESPONSABILI DELLE STRAGI;COMMISSIONE MONOCAMERALE D'INCHIESTA SUL CICLO DEI RIFIUTI E SULLE ATTIVITÃ ILLECITE AD ESSO CONNESSE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38700&legislatura=12",0
17,"http://dati.camera.it/ocd/deputato.rdf/d38700_17","GIAN PIERO SCANU",1953,"M","Sardegna","PARTITO DEMOCRATICO","IV COMMISSIONE (DIFESA);COMMISSIONE PARLAMENTARE DI CONTROLLO SULL'ATTIVITA' DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA E ASSISTENZA SOCIALE;COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI DELL'UTILIZZO DELL'URANIO IMPOVERITO","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38700&legislatura=17",3
6,"http://dati.camera.it/ocd/deputato.rdf/d3870_6","ROBERTO MASSI",1931,"M","Ancona","DEMOCRAZIA CRISTIANA","XI COMMISSIONE AGRICOLTURA E FORESTE","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=3870&legislatura=6",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38710_12","PAOLO SCARPA BONAZZA BUORA",1957,"M","Veneto","FORZA ITALIA","XIII COMMISSIONE (AGRICOLTURA);COMMISSIONE PARLAMENTARE D'INCHIESTA SULL'AZIENDA DI STATO PER GLI INTERVENTI NEL MERCATO AGRICOLO (AIMA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38710&legislatura=12",0
13,"http://dati.camera.it/ocd/deputato.rdf/d38710_13","PAOLO SCARPA BONAZZA BUORA",1957,"M","Veneto","FORZA ITALIA","COMMISSIONE SPECIALE PER LE POLITICHE COMUNITARIE;XIII COMMISSIONE (AGRICOLTURA);XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38710&legislatura=13",2
14,"http://dati.camera.it/ocd/deputato.rdf/d38710_14","PAOLO SCARPA BONAZZA BUORA",1957,"M","Trentino-Alto_Adige","FORZA ITALIA","XIII COMMISSIONE (AGRICOLTURA)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38710&legislatura=14",7
12,"http://dati.camera.it/ocd/deputato.rdf/d38720_12","FELICE SCERMINO",1939,"M","Campania","PROGRESSISTI - FEDERATIVO","II COMMISSIONE (GIUSTIZIA);COMMISSIONE SPECIALE COMPETENTE IN MATERIA DI INFANZIA","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38720&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38730_12","FERDINANDO SCHETTINO",1941,"M","Campania","PROGRESSISTI - FEDERATIVO","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE);GIUNTA DELLE ELEZIONI","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38730&legislatura=12",0
12,"http://dati.camera.it/ocd/deputato.rdf/d38740_12","ROBERTO SCIACCA",1959,"M","Lazio","RIFONDAZIONE COMUNISTA - PROGRESSISTI","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI);XII COMMISSIONE (AFFARI SOCIALI)","http://documenti.camera.it/apps/nuovosito/deputato/getFoto.asp?id=38740&legislatura=12",0
